Symbol,Date,Company,Return,MKTCAP,TRI,TB90,PB,MktPrm
9,2011-10-01,crescent fibers ltd,-0.179048,12939,0.15379187,1.25,3.00,-1.09620813
9,2011-11-01,crescent fibers ltd,0,68828,0.336593624,1.25,3.00,-0.913406376
9,2011-12-01,crescent fibers ltd,0,57697,0.934099416,1.25,13.00,-0.315900584
9,2012-01-01,crescent fibers ltd,0,45945,0.559829383,0.4,13.00,0.159829383
9,2012-02-01,crescent fibers ltd,-0.218254,21975,0.651832875,0.4,17.00,0.251832875
9,2012-03-01,crescent fibers ltd,0,4876,0.455326518,0.4,19.00,0.055326518
9,2012-04-01,crescent fibers ltd,0.198451,67711,0.56083912,0.4,18.00,0.16083912
9,2012-05-01,crescent fibers ltd,-0.068279,48245,0.679266796,0.4,5.00,0.279266796
9,2012-06-01,crescent fibers ltd,0.19403,62556,0.130063599,0.4,12.00,-0.269936401
9,2012-07-01,crescent fibers ltd,0.144276,51412,0.409193126,0.4,6.00,0.009193126
9,2012-08-01,crescent fibers ltd,-0.165667,77887,0.828892584,0.4,13.00,0.428892584
9,2012-09-01,crescent fibers ltd,-0.00905,81141,0.758239594,0.4,10.00,0.358239594
9,2012-10-01,crescent fibers ltd,0.684015,51810,0.487445308,0.4,5.00,0.087445308
9,2012-11-01,crescent fibers ltd,-0.509298,17329,0.194784667,0.4,16.00,-0.205215333
9,2012-12-01,crescent fibers ltd,0.188663,38841,0.365644329,0.4,4.00,-0.034355671
10,2010-01-01,Ghazi fabrics internationalltd,-0.328504,49735,0.5832,0.39,8.00,0.1932
10,2010-02-01,Ghazi fabrics internationalltd,0.320472,46388,0.683,0.39,2.00,0.293
10,2010-03-01,Ghazi fabrics internationalltd,-0.171094,58475,0.25,0.39,19.00,-0.14
10,2010-04-01,Ghazi fabrics internationalltd,0.142463,98642,0.72,0.39,2.00,0.33
10,2010-05-01,Ghazi fabrics internationalltd,-0.29184,22435,0.654,0.39,3.00,0.264
10,2010-06-01,Ghazi fabrics internationalltd,0.105361,9803,0.65,0.39,7.00,0.26
10,2010-07-01,Ghazi fabrics internationalltd,0.113329,98699,254,0.39,9.00,253.61
10,2010-08-01,Ghazi fabrics internationalltd,-0.113329,29705,0.6,0.39,13.00,0.21
10,2010-09-01,Ghazi fabrics internationalltd,0.77242,3438,0.3,0.39,10.00,-0.09
10,2010-10-01,Ghazi fabrics internationalltd,-0.366955,31294,0.785,0.39,2.00,0.395
10,2010-11-01,Ghazi fabrics internationalltd,0.312375,23924,0.452,0.39,5.00,0.062
10,2010-12-01,Ghazi fabrics internationalltd,-0.01227,40459,0.452,0.39,6.00,0.062
10,2011-01-01,Ghazi fabrics internationalltd,0.142938,39229,0.452541722,1.25,9.00,-0.797458278
10,2011-02-01,Ghazi fabrics internationalltd,-0.200671,79730,0.122551296,1.25,4.00,-1.127448704
10,2011-03-01,Ghazi fabrics internationalltd,-0.042223,44963,0.074317918,1.25,5.00,-1.175682082
10,2011-04-01,Ghazi fabrics internationalltd,-0.041271,55388,0.652099451,1.25,11.00,-0.597900549
10,2011-05-01,Ghazi fabrics internationalltd,0,31993,0.839144409,1.25,4.00,-0.410855591
10,2011-06-01,Ghazi fabrics internationalltd,-0.135138,68886,0.164185911,1.25,3.00,-1.085814089
10,2011-07-01,Ghazi fabrics internationalltd,0.065342,8198,0.668652031,1.25,11.00,-0.581347969
10,2011-08-01,Ghazi fabrics internationalltd,0.026748,67525,0.317483115,1.25,1.00,-0.932516885
10,2011-09-01,Ghazi fabrics internationalltd,0.011662,81581,0.793182831,1.25,20.00,-0.456817169
10,2011-10-01,Ghazi fabrics internationalltd,-0.177118,37593,0.364264863,1.25,2.00,-0.885735137
10,2011-11-01,Ghazi fabrics internationalltd,-0.268264,84440,0.576310352,1.25,17.00,-0.673689648
10,2011-12-01,Ghazi fabrics internationalltd,-0.177807,82497,0.091839779,1.25,14.00,-1.158160221
10,2012-01-01,Ghazi fabrics internationalltd,-0.029853,5299,0.726873577,0.4,5.00,0.326873577
10,2012-02-01,Ghazi fabrics internationalltd,0,79638,0.846161902,0.4,10.00,0.446161902
10,2012-03-01,Ghazi fabrics internationalltd,0,22569,0.523250742,0.4,20.00,0.123250742
10,2012-04-01,Ghazi fabrics internationalltd,0,73506,0.044020133,0.4,8.00,-0.355979867
10,2012-05-01,Ghazi fabrics internationalltd,0,85762,0.808611211,0.4,14.00,0.408611211
10,2012-06-01,Ghazi fabrics internationalltd,0.020397,3042,0.588535201,0.4,19.00,0.188535201
10,2012-07-01,Ghazi fabrics internationalltd,-0.038746,92018,0.359377473,0.4,17.00,-0.040622527
10,2012-08-01,Ghazi fabrics internationalltd,-0.108796,60265,0.766630734,0.4,17.00,0.366630734
10,2012-09-01,Ghazi fabrics internationalltd,0.031835,46529,0.534054643,0.4,20.00,0.134054643
10,2012-10-01,Ghazi fabrics internationalltd,0.182322,7187,0.558028442,0.4,4.00,0.158028442
10,2012-11-01,Ghazi fabrics internationalltd,0.219136,6880,0.571896877,0.4,9.00,0.171896877
10,2012-12-01,Ghazi fabrics internationalltd,-0.05315,22584,0.779282199,0.4,9.00,0.379282199
11,2010-01-01,Ellcot spinning mills ltd,-0.012903,36474,0.5832,0.39,17.00,0.1932
11,2010-02-01,Ellcot spinning mills ltd,0.401127,83647,0.683,0.39,19.00,0.293
11,2010-03-01,Ellcot spinning mills ltd,-0.155485,109982,0.25,0.39,3.00,-0.14
11,2010-04-01,Ellcot spinning mills ltd,0.015723,105775,0.72,0.39,20.00,0.33
11,2010-05-01,Ellcot spinning mills ltd,-0.174353,29803,0.654,0.39,19.00,0.264
11,2010-06-01,Ellcot spinning mills ltd,0.018868,63126,0.65,0.39,8.00,0.26
11,2010-07-01,Ellcot spinning mills ltd,0.050124,9578,254,0.39,18.00,253.61
11,2010-08-01,Ellcot spinning mills ltd,-0.029314,10754,0.6,0.39,18.00,0.21
11,2010-09-01,Ellcot spinning mills ltd,-0.008734,30900,0.3,0.39,5.00,-0.09
11,2010-10-01,Ellcot spinning mills ltd,-0.047752,61211,0.785,0.39,2.00,0.395
11,2010-11-01,Ellcot spinning mills ltd,-0.034486,41422,0.452,0.39,7.00,0.062
11,2010-12-01,Ellcot spinning mills ltd,0.005,57980,0.452,0.39,13.00,0.062
11,2011-01-01,Ellcot spinning mills ltd,0.072799,25458,0.816584424,1.25,13.00,-0.433415576
11,2011-02-01,Ellcot spinning mills ltd,0.065867,94447,0.191643303,1.25,12.00,-1.058356697
11,2011-03-01,Ellcot spinning mills ltd,-0.065867,23777,0.145644071,1.25,5.00,-1.104355929
11,2011-04-01,Ellcot spinning mills ltd,-0.099076,16266,0.416387804,1.25,14.00,-0.833612196
11,2011-05-01,Ellcot spinning mills ltd,-0.081545,48939,0.386982642,1.25,3.00,-0.863017358
11,2011-06-01,Ellcot spinning mills ltd,0.095542,79807,0.170026438,1.25,7.00,-1.079973562
11,2011-07-01,Ellcot spinning mills ltd,-0.00542,35779,0.802430388,1.25,7.00,-0.447569612
11,2011-08-01,Ellcot spinning mills ltd,0,100888,0.09653508,1.25,14.00,-1.15346492
11,2011-09-01,Ellcot spinning mills ltd,-0.029947,63648,0.237999011,1.25,1.00,-1.012000989
11,2011-10-01,Ellcot spinning mills ltd,-0.174353,21471,0.512956773,1.25,16.00,-0.737043227
11,2011-11-01,Ellcot spinning mills ltd,-0.057831,41625,0.277264365,1.25,9.00,-0.972735635
11,2011-12-01,Ellcot spinning mills ltd,-0.074341,22770,0.276522301,1.25,10.00,-0.973477699
11,2012-01-01,Ellcot spinning mills ltd,0.007676,102845,0.544159064,0.4,11.00,0.144159064
11,2012-02-01,Ellcot spinning mills ltd,0.083891,51563,0.67187859,0.4,12.00,0.27187859
11,2012-03-01,Ellcot spinning mills ltd,0.016017,79374,0.978462334,0.4,3.00,0.578462334
11,2012-04-01,Ellcot spinning mills ltd,0.068104,34860,0.413177867,0.4,20.00,0.013177867
11,2012-05-01,Ellcot spinning mills ltd,-0.00769,63401,0.992750751,0.4,8.00,0.592750751
11,2012-06-01,Ellcot spinning mills ltd,-0.023186,10841,0.2881501,0.4,15.00,-0.1118499
11,2012-07-01,Ellcot spinning mills ltd,0.033984,23428,0.850752625,0.4,4.00,0.450752625
11,2012-08-01,Ellcot spinning mills ltd,0.135915,10730,0.078547904,0.4,17.00,-0.321452096
11,2012-09-01,Ellcot spinning mills ltd,0.020619,56993,0.626813066,0.4,18.00,0.226813066
11,2012-10-01,Ellcot spinning mills ltd,-0.082052,65911,0.209700199,0.4,12.00,-0.190299801
11,2012-11-01,Ellcot spinning mills ltd,0.141475,83385,0.676990864,0.4,15.00,0.276990864
11,2012-12-01,Ellcot spinning mills ltd,-0.080043,45680,0.634019223,0.4,14.00,0.234019223
12,2010-01-01,crescent cotton mills ltd,0.246297,15794,0.5832,0.39,18.00,0.1932
12,2010-02-01,crescent cotton mills ltd,-0.043172,91534,0.683,0.39,20.00,0.293
12,2010-03-01,crescent cotton mills ltd,0.028988,90075,0.25,0.39,12.00,-0.14
12,2010-04-01,crescent cotton mills ltd,-0.078734,106572,0.72,0.39,11.00,0.33
12,2010-05-01,crescent cotton mills ltd,-0.218517,20353,0.654,0.39,3.00,0.264
12,2010-06-01,crescent cotton mills ltd,0.126294,30242,0.65,0.39,4.00,0.26
12,2010-07-01,crescent cotton mills ltd,0.279171,44877,254,0.39,18.00,253.61
12,2010-08-01,crescent cotton mills ltd,-0.219944,111904,0.6,0.39,19.00,0.21
12,2010-09-01,crescent cotton mills ltd,0.051373,21981,0.3,0.39,8.00,-0.09
12,2010-10-01,crescent cotton mills ltd,-0.093794,105934,0.785,0.39,6.00,0.395
12,2010-11-01,crescent cotton mills ltd,0.070769,42748,0.452,0.39,14.00,0.062
12,2010-12-01,crescent cotton mills ltd,0.047014,33797,0.452,0.39,5.00,0.062
12,2011-01-01,crescent cotton mills ltd,-0.077422,108053,0.962623172,1.25,6.00,-0.287376828
12,2011-02-01,crescent cotton mills ltd,-0.087246,99282,0.637793694,1.25,4.00,-0.612206306
12,2011-03-01,crescent cotton mills ltd,0.043349,30829,0.18348772,1.25,7.00,-1.06651228
12,2011-04-01,crescent cotton mills ltd,0.023508,113675,0.156814361,1.25,17.00,-1.093185639
12,2011-05-01,crescent cotton mills ltd,-0.044321,80797,0.995197952,1.25,15.00,-0.254802048
12,2011-06-01,crescent cotton mills ltd,-0.023817,76785,0.558645055,1.25,2.00,-0.691354945
12,2011-07-01,crescent cotton mills ltd,0,87863,0.06274222,1.25,15.00,-1.18725778
12,2011-08-01,crescent cotton mills ltd,-0.107928,30851,0.579628525,1.25,15.00,-0.670371475
12,2011-09-01,crescent cotton mills ltd,0.424048,88820,0.181398876,1.25,1.00,-1.068601124
12,2011-10-01,crescent cotton mills ltd,-0.431502,13628,0.695185986,1.25,7.00,-0.554814014
12,2011-11-01,crescent cotton mills ltd,0.058676,55736,0.83189828,1.25,17.00,-0.41810172
12,2011-12-01,crescent cotton mills ltd,-0.050365,15704,0.3596086,1.25,6.00,-0.8903914
12,2012-01-01,crescent cotton mills ltd,0.133531,12887,0.669225632,0.4,16.00,0.269225632
12,2012-02-01,crescent cotton mills ltd,-0.067209,52577,0.418694846,0.4,17.00,0.018694846
12,2012-03-01,crescent cotton mills ltd,0.104023,105672,0.927233948,0.4,2.00,0.527233948
12,2012-04-01,crescent cotton mills ltd,0.176279,49595,0.655071625,0.4,5.00,0.255071625
12,2012-05-01,crescent cotton mills ltd,-0.375612,94795,0.864791782,0.4,10.00,0.464791782
12,2012-06-01,crescent cotton mills ltd,0.111226,16785,0.889839283,0.4,13.00,0.489839283
12,2012-07-01,crescent cotton mills ltd,0.051293,9208,0.274928253,0.4,7.00,-0.125071747
12,2012-08-01,crescent cotton mills ltd,0.09531,24731,0.452538399,0.4,14.00,0.052538399
12,2012-09-01,crescent cotton mills ltd,-0.034686,84418,0.380918877,0.4,16.00,-0.019081123
12,2012-10-01,crescent cotton mills ltd,-0.060625,883,0.811346296,0.4,3.00,0.411346296
12,2012-11-01,crescent cotton mills ltd,0.439867,104934,0.344962648,0.4,3.00,-0.055037352
12,2012-12-01,crescent cotton mills ltd,-0.224755,84690,0.055526384,0.4,19.00,-0.344473616
13,2010-01-01,Punjab oil mills ltd,0.020203,53465,0.5832,0.39,19.00,0.1932
13,2010-02-01,Punjab oil mills ltd,-0.041239,99073,0.683,0.39,9.00,0.293
13,2010-03-01,Punjab oil mills ltd,-0.181905,113678,0.25,0.39,11.00,-0.14
13,2010-04-01,Punjab oil mills ltd,-0.207332,48274,0.72,0.39,8.00,0.33
13,2010-05-01,Punjab oil mills ltd,0.01496,124329,0.654,0.39,1.00,0.264
13,2010-06-01,Punjab oil mills ltd,0.096136,106560,0.65,0.39,8.00,0.26
13,2010-07-01,Punjab oil mills ltd,-0.102215,4034,254,0.39,10.00,253.61
13,2010-08-01,Punjab oil mills ltd,0.047628,38882,0.6,0.39,14.00,0.21
13,2010-09-01,Punjab oil mills ltd,0.076907,29071,0.3,0.39,11.00,-0.09
13,2010-10-01,Punjab oil mills ltd,-0.045431,25950,0.785,0.39,12.00,0.395
13,2010-11-01,Punjab oil mills ltd,0.102455,75563,0.452,0.39,15.00,0.062
13,2010-12-01,Punjab oil mills ltd,0.179223,112586,0.452,0.39,9.00,0.062
13,2011-01-01,Punjab oil mills ltd,0.026022,801,0.155465456,1.25,17.00,-1.094534544
13,2011-02-01,Punjab oil mills ltd,0.012324,19945,0.303042423,1.25,6.00,-0.946957577
13,2011-03-01,Punjab oil mills ltd,-0.244588,95170,0.23292836,1.25,8.00,-1.01707164
13,2011-04-01,Punjab oil mills ltd,0.104913,7140,0.142474321,1.25,15.00,-1.107525679
13,2011-05-01,Punjab oil mills ltd,0.095859,1632,0.617757513,1.25,2.00,-0.632242487
13,2011-06-01,Punjab oil mills ltd,-0.04774,71965,0.354578201,1.25,6.00,-0.895421799
13,2011-07-01,Punjab oil mills ltd,0.02275,99941,0.317548661,1.25,12.00,-0.932451339
13,2011-08-01,Punjab oil mills ltd,0.08787,88974,0.125349859,1.25,3.00,-1.124650141
13,2011-09-01,Punjab oil mills ltd,0,115682,0.382445195,1.25,11.00,-0.867554805
13,2011-10-01,Punjab oil mills ltd,0.304704,87357,0.612376429,1.25,10.00,-0.637623571
13,2011-11-01,Punjab oil mills ltd,0.021291,11649,0.682706747,1.25,2.00,-0.567293253
13,2011-12-01,Punjab oil mills ltd,0.051913,69983,0.625289733,1.25,19.00,-0.624710267
13,2012-01-01,Punjab oil mills ltd,-0.021979,107745,0.985772585,0.4,7.00,0.585772585
13,2012-02-01,Punjab oil mills ltd,0,53143,0.686401703,0.4,19.00,0.286401703
13,2012-03-01,Punjab oil mills ltd,0,52529,0.163598305,0.4,16.00,-0.236401695
13,2012-04-01,Punjab oil mills ltd,0,36789,0.405073571,0.4,11.00,0.005073571
13,2012-05-01,Punjab oil mills ltd,0.054067,119428,0.5509465,0.4,5.00,0.1509465
13,2012-06-01,Punjab oil mills ltd,-0.111226,106599,0.266603863,0.4,4.00,-0.133396137
13,2012-07-01,Punjab oil mills ltd,0,49853,0.69815049,0.4,13.00,0.29815049
13,2012-08-01,Punjab oil mills ltd,0.109118,57496,0.102223483,0.4,17.00,-0.297776517
13,2012-09-01,Punjab oil mills ltd,0.067304,126308,0.517304486,0.4,13.00,0.117304486
13,2012-10-01,Punjab oil mills ltd,0.391562,77278,0.82174972,0.4,16.00,0.42174972
13,2012-11-01,Punjab oil mills ltd,0.555034,60353,0.37110131,0.4,3.00,-0.02889869
13,2012-12-01,Punjab oil mills ltd,0.032382,123564,0.426673604,0.4,16.00,0.026673604
14,2010-01-01,Tariq glass industries ltd,0.040372,83825,0.5832,0.39,18.00,0.1932
14,2010-02-01,Tariq glass industries ltd,0.33938,9150,0.683,0.39,2.00,0.293
14,2010-03-01,Tariq glass industries ltd,0.425474,106571,0.25,0.39,11.00,-0.14
14,2010-04-01,Tariq glass industries ltd,-0.05683,103044,0.72,0.39,7.00,0.33
14,2010-05-01,Tariq glass industries ltd,-0.192175,41350,0.654,0.39,18.00,0.264
14,2010-06-01,Tariq glass industries ltd,0.07247,41120,0.65,0.39,9.00,0.26
14,2010-07-01,Tariq glass industries ltd,0.070678,65394,254,0.39,4.00,253.61
14,2010-08-01,Tariq glass industries ltd,-0.039866,125735,0.6,0.39,6.00,0.21
14,2010-09-01,Tariq glass industries ltd,0.13337,63342,0.3,0.39,5.00,-0.09
14,2010-10-01,Tariq glass industries ltd,-0.002262,57011,0.785,0.39,4.00,0.395
14,2010-11-01,Tariq glass industries ltd,-0.077074,74137,0.452,0.39,15.00,0.062
14,2010-12-01,Tariq glass industries ltd,0.227172,92397,0.452,0.39,10.00,0.062
14,2011-01-01,Tariq glass industries ltd,-0.067021,48236,0.35498537,1.25,6.00,-0.89501463
14,2011-02-01,Tariq glass industries ltd,-0.051293,71379,0.271625713,1.25,2.00,-0.978374287
14,2011-03-01,Tariq glass industries ltd,0.073766,96724,0.708783262,1.25,16.00,-0.541216738
14,2011-04-01,Tariq glass industries ltd,-0.117783,8302,0.178210109,1.25,5.00,-1.071789891
14,2011-05-01,Tariq glass industries ltd,0.040662,3369,0.539464234,1.25,19.00,-0.710535766
14,2011-06-01,Tariq glass industries ltd,-0.040662,120779,0.457810595,1.25,13.00,-0.792189405
14,2011-07-01,Tariq glass industries ltd,0,114408,0.224596973,1.25,18.00,-1.025403027
14,2011-08-01,Tariq glass industries ltd,0.024693,56294,0.695968529,1.25,8.00,-0.554031471
14,2011-09-01,Tariq glass industries ltd,-0.05001,123169,0.911228859,1.25,15.00,-0.338771141
14,2011-10-01,Tariq glass industries ltd,0,9880,0.594900704,1.25,18.00,-0.655099296
14,2011-11-01,Tariq glass industries ltd,0.025318,105085,0.425700816,1.25,11.00,-0.824299184
14,2011-12-01,Tariq glass industries ltd,0,36410,0.507246336,1.25,1.00,-0.742753664
14,2012-01-01,Tariq glass industries ltd,-0.031805,68390,0.281720821,0.4,20.00,-0.118279179
14,2012-02-01,Tariq glass industries ltd,0.184961,364,0.217373306,0.4,3.00,-0.182626694
14,2012-03-01,Tariq glass industries ltd,0.04403,59373,0.885090305,0.4,19.00,0.485090305
14,2012-04-01,Tariq glass industries ltd,0.315898,123862,0.703220154,0.4,5.00,0.303220154
14,2012-05-01,Tariq glass industries ltd,-0.14202,51825,0.686232227,0.4,10.00,0.286232227
14,2012-06-01,Tariq glass industries ltd,0.229364,20018,0.551943632,0.4,4.00,0.151943632
14,2012-07-01,Tariq glass industries ltd,-0.047043,33727,0.797222809,0.4,10.00,0.397222809
14,2012-08-01,Tariq glass industries ltd,0.001665,102862,0.877021525,0.4,10.00,0.477021525
14,2012-09-01,Tariq glass industries ltd,-0.183987,137947,0.615099375,0.4,12.00,0.215099375
14,2012-10-01,Tariq glass industries ltd,0.113329,28567,0.9602194,0.4,14.00,0.5602194
14,2012-11-01,Tariq glass industries ltd,0.035091,82671,0.043815627,0.4,3.00,-0.356184373
14,2012-12-01,Tariq glass industries ltd,-0.012841,50565,0.027315233,0.4,7.00,-0.372684767
15,2010-01-01,Shield corporation ltd,0.009878,26345,0.5832,0.39,2.00,0.1932
15,2010-02-01,Shield corporation ltd,0.039196,59826,0.683,0.39,3.00,0.293
15,2010-03-01,Shield corporation ltd,-0.130386,33515,0.25,0.39,8.00,-0.14
15,2010-04-01,Shield corporation ltd,0.332087,135305,0.72,0.39,13.00,0.33
15,2010-05-01,Shield corporation ltd,-0.117354,35381,0.654,0.39,16.00,0.264
15,2010-06-01,Shield corporation ltd,-0.220252,106689,0.65,0.39,7.00,0.26
15,2010-07-01,Shield corporation ltd,0.26757,82575,254,0.39,2.00,253.61
15,2010-08-01,Shield corporation ltd,-0.023097,2267,0.6,0.39,20.00,0.21
15,2010-09-01,Shield corporation ltd,0.032443,786,0.3,0.39,12.00,-0.09
15,2010-10-01,Shield corporation ltd,-0.144168,79262,0.785,0.39,12.00,0.395
15,2010-11-01,Shield corporation ltd,0.607744,48502,0.452,0.39,1.00,0.062
15,2010-12-01,Shield corporation ltd,0.055353,128878,0.452,0.39,16.00,0.062
15,2011-01-01,Shield corporation ltd,-0.101254,36238,0.692769064,1.25,13.00,-0.557230936
15,2011-02-01,Shield corporation ltd,0.077265,141089,0.926998171,1.25,11.00,-0.323001829
15,2011-03-01,Shield corporation ltd,0.058927,100448,0.94060018,1.25,13.00,-0.30939982
15,2011-04-01,Shield corporation ltd,0.05022,5280,0.211431721,1.25,7.00,-1.038568279
15,2011-05-01,Shield corporation ltd,0.203635,141793,0.817382504,1.25,14.00,-0.432617496
15,2011-06-01,Shield corporation ltd,0.193176,7569,0.47678107,1.25,11.00,-0.77321893
15,2011-07-01,Shield corporation ltd,-0.040136,74246,0.086557414,1.25,4.00,-1.163442586
15,2011-08-01,Shield corporation ltd,-0.043803,137980,0.957480442,1.25,8.00,-0.292519558
15,2011-09-01,Shield corporation ltd,0.11723,9923,0.849742108,1.25,10.00,-0.400257892
15,2011-10-01,Shield corporation ltd,-0.023278,130427,0.918853363,1.25,14.00,-0.331146637
15,2011-11-01,Shield corporation ltd,0.084215,104390,0.392137512,1.25,1.00,-0.857862488
15,2011-12-01,Shield corporation ltd,0.07921,7835,0.986020305,1.25,1.00,-0.263979695
15,2012-01-01,Shield corporation ltd,-0.025318,10939,0.970967756,0.4,1.00,0.570967756
15,2012-02-01,Shield corporation ltd,0,58888,0.372797426,0.4,16.00,-0.027202574
15,2012-03-01,Shield corporation ltd,0.025318,45515,0.580742316,0.4,11.00,0.180742316
15,2012-04-01,Shield corporation ltd,0.083881,134810,0.853167906,0.4,2.00,0.453167906
15,2012-05-01,Shield corporation ltd,0.004587,52326,0.957983219,0.4,10.00,0.557983219
15,2012-06-01,Shield corporation ltd,0.193132,70808,0.32784402,0.4,6.00,-0.07215598
15,2012-07-01,Shield corporation ltd,0.036853,122196,0.126074572,0.4,9.00,-0.273925428
15,2012-08-01,Shield corporation ltd,-0.136132,81345,0.230659816,0.4,5.00,-0.169340184
15,2012-09-01,Shield corporation ltd,-0.051293,53963,0.215561759,0.4,19.00,-0.184438241
15,2012-10-01,Shield corporation ltd,0.046281,120804,0.643755547,0.4,20.00,0.243755547
15,2012-11-01,Shield corporation ltd,0,122948,0.21042344,0.4,1.00,-0.18957656
15,2012-12-01,Shield corporation ltd,-0.000209,147641,0.848312939,0.4,17.00,0.448312939
16,2010-01-01,Ghani automobiles industries ltd,-0.239338,78806,0.5832,0.39,9.00,0.1932
16,2010-02-01,Ghani automobiles industries ltd,0.189945,145107,0.683,0.39,4.00,0.293
16,2010-03-01,Ghani automobiles industries ltd,-0.05196,33639,0.25,0.39,9.00,-0.14
16,2010-04-01,Ghani automobiles industries ltd,0.132976,80243,0.72,0.39,6.00,0.33
16,2010-05-01,Ghani automobiles industries ltd,-0.190134,11517,0.654,0.39,4.00,0.264
16,2010-06-01,Ghani automobiles industries ltd,-0.023811,5600,0.65,0.39,19.00,0.26
16,2010-07-01,Ghani automobiles industries ltd,0.028505,139053,254,0.39,17.00,253.61
16,2010-08-01,Ghani automobiles industries ltd,0.029991,125034,0.6,0.39,11.00,0.21
16,2010-09-01,Ghani automobiles industries ltd,0.055263,43406,0.3,0.39,3.00,-0.09
16,2010-10-01,Ghani automobiles industries ltd,0.06252,16953,0.785,0.39,4.00,0.395
16,2010-11-01,Ghani automobiles industries ltd,-0.117783,156679,0.452,0.39,2.00,0.062
16,2010-12-01,Ghani automobiles industries ltd,-0.070618,100348,0.452,0.39,18.00,0.062
16,2011-01-01,Ghani automobiles industries ltd,-0.069218,66734,0.075434994,1.25,20.00,-1.174565006
16,2011-02-01,Ghani automobiles industries ltd,0.046044,12880,0.266583787,1.25,6.00,-0.983416213
16,2011-03-01,Ghani automobiles industries ltd,-0.051293,148390,0.838789849,1.25,10.00,-0.411210151
16,2011-04-01,Ghani automobiles industries ltd,-0.007042,82534,0.218389644,1.25,7.00,-1.031610356
16,2011-05-01,Ghani automobiles industries ltd,-0.051231,94593,0.380940106,1.25,4.00,-0.869059894
16,2011-06-01,Ghani automobiles industries ltd,-0.002483,148045,0.17901522,1.25,15.00,-1.07098478
16,2011-07-01,Ghani automobiles industries ltd,0.037086,83281,0.628899134,1.25,11.00,-0.621100866
16,2011-08-01,Ghani automobiles industries ltd,0,158312,0.102851699,1.25,4.00,-1.147148301
16,2011-09-01,Ghani automobiles industries ltd,-0.094113,9897,0.807792089,1.25,13.00,-0.442207911
16,2011-10-01,Ghani automobiles industries ltd,-0.013245,58001,0.988089431,1.25,5.00,-0.261910569
16,2011-11-01,Ghani automobiles industries ltd,-0.002537,83880,0.002776638,1.25,11.00,-1.247223362
